popularity
50
44
54
44
49
18
0
19
53
18
4
44
68
40
19
51
57
3
17
35
2
11
37
45
37
0
57
48
54
23
0
49
64
24
49
0
29
73
8
0
46
27
34
0
57
51
68
0
19
70
51
81
0
1
22
61
54
45
37
51
0
0
64
0
72
67
3
21
42
38
31
56
0
22
24
58
0
0
44
3
0
25
43
5
4
23
19
77
5
28
45
29
90
61
11
38
63
71
52
24
6
0
2
78
45
13
0
41
16
0
39
53
30
21
59
45
41
0
32
41
0
4
44
7
16
0
0
38
23
0
28
0
22
39
18
64
0
75
18
13
66
37
32
45
60
48
68
28
48
19
16
21
26
61
39
25
26
36
27
25
37
83
53
24
34
13
41
39
73
10
15
26
39
62
46
9
42
75
57
33
0
25
0
42
55
34
41
0
60
51
22
0
35
58
0
12
55
24
19
0
76
45
37
57
60
46
53
61
48
47
11
46
40
46
19
65
40
12
16
42
58
10
46
45
21
13
57
63
40
27
28
62
56
0
43
21
0
24
47
73
62
42
71
60
26
54
16
47
57
48
49
44
32
29
55
38
37
41
45
10
66
46
55
23
9
34
84
18
8
0
24
56
0
48
82
40
49
68
52
70
20
19
50
56
54
39
0
24
0
68
23
37
0
23
13
1
25
46
44
65
50
50
0
19
55
0
61
71
30
45
20
30
42
0
58
0
36
77
22
49
15
66
0
24
0
0
0
27
52
20
42
54
0
0
0
9
0
17
53
27
56
45
1
49
25
54
16
0
23
0
0
19
0
22
57
45
30
25
0
26
31
59
0
24
0
34
54
75
1
58
67
43
0
30
73
34
49
24
40
49
40
4
40
41
58
11
57
47
15
59
20
23
23
54
41
34
56
22
10
16
52
33
15
47
26
25
10
0
41
57
58
49
25
67
0
33
23
18
34
34
1
21
33
13
38
58
67
41
38
32
0
63
0
41
41
44
42
19
36
29
50
18
23
80
11
23
27
42
44
54
49
14
35
50
63
8
0
50
37
55
26
29
23
42
55
38
0
52
0
50
29
40
40
63
43
15
16
1
13
0
57
16
55
43
49
41
33
58
3
0
34
23
56
46
0
0
0
55
1
33
35
1
31
5
53
38
72
16
11
21
32
57
58
19
50
20
45
82
0
42
55
40
36
28
41
52
35
50
18
23
80
16
58
51
62
0
10
24
48
69
25
55
46
30
50
81
39
0
59
30
46
58
29
55
43
73
0
15
47
25
70
19
0
26
0
0
25
35
66
36
2
36
72
27
47
49
33
42
13
52
46
44
43
41
20
25
21
48
46
62
0
0
19
84
10
57
22
64
0
32
46
44
0
41
37
49
48
54
0
74
51
68
24
44
31
31
42
31
61
27
26
47
67
74
66
36
51
23
30
27
35
48
20
26
73
49
34
4
21
46
32
48
18
24
7
1
0
0
0
0
0
22
51
28
75
28
38
42
56
44
46
2
0
80
1
24
9
56
18
56
86
13
8
0
33
20
0
2
0
19
8
50
61
0
6
18
0
41
17
0
0
0
42
0
45
0
44
0
57
32
44
75
21
58
20
64
61
15
60
56
0
35
79
6
8
10
49
44
25
47
45
61
22
51
0
55
25
16
59
22
2
38
59
54
0
0
41
30
12
46
17
22
18
12
78
52
58
70
49
55
45
71
50
41
0
33
61
58
40
25
29
50
0
20
0
45
0
42
27
71
39
50
17
18
0
0
0
51
25
29
21
20
20
66
79
57
19
22
53
31
0
22
48
32
53
62
0
16
69
35
36
0
38
49
39
22
0
0
64
0
0
16
39
33
57
67
37
0
53
28
22
24
59
71
63
58
62
0
33
72
57
39
20
23
61
0
46
0
62
29
40
4
60
33
62
22
49
15
0
39
17
0
21
12
20
7
1
36
44
13
76
53
88
41
69
72
51
37
58
52
47
38
18
0
20
0
44
51
0
61
42
34
33
36
1
4
67
29
19
40
57
27
76
0
2
77
3
67
41
0
27
45
28
57
33
48
0
56
44
42
82
55
60
27
76
45
39
22
0
44
61
24
38
55
20
56
40
0
44
40
0
0
0
51
15
0
0
0
35
0
41
51
59
43
38
22
47
31
1
44
42
58
83
0
57
0
29
43
0
29
46
32
2
24
25
15
50
27
46
54
50
54
0
49
62
0
46
36
43
63
28
49
19
62
73
53
0
41
0
65
26
32
74
47
22
62
0
16
41
34
23
10
17
50
44
36
46
20
19
3
22
44
56
49
42
26
58
34
12
36
42
42
0
0
50
45
45
0
0
73
33
24
22
22
29
11
0
63
19
0
0
52
34
58
27
25
60
0
23
56
2
0
59
37
0
28
23
0
0
1
53
14
23
30
0
0
23
42
5
48
32
63
57
85
22
60
44
0
68
21
24
74
39
0
36
19
69
38
47
31
59
46
61
0
47
45
25
64
54
32
44
56
42
0
40
16
26
43
59
50
51
0
59
16
72
0
20
71
37
23
23
41
39
44
82
13
35
29
10
58
48
0
54
39
23
0
38
4
19
20
0
20
24
39
0
57
22
52
28
62
61
84
73
0
32
55
32
24
55
66
25
51
29
45
46
0
39
47
0
44
38
48
0
32
0
25
33
48
5
20
60
14
47
61
27
75
2
50
36
26
54
61
54
43
0
56
51
13
38
59
61
33
31
60
37
55
73
43
73
54
0
17
51
34
52
66
0
0
9
71
34
34
0
21
38
29
22
12
49
35
3
37
59
0
63
51
70
65
62
32
0
32
63
0
23
66
13
72
64
10
1
72
56
56
47
55
36
44
27
47
44
13
40
57
37
62
67
0
49
0
0
48
50
15
37
5
0
0
67
47
69
41
21
0
80
22
65
1
46
56
25
56
19
0
21
11
48
23
61
26
35
20
65
46
5
64
55
30
69
0
36
46
4
60
0
68
75
32
0
46
37
2
18
49
29
0
76
31
49
0
52
19
41
47
21
29
26
14
38
19
49
56
57
17
7
0
55
63
63
20
35
47
17
18
1
48
0
35
20
16
64
64
37
60
28
41
68
87
0
3
28
24
0
62
32
23
0
25
30
39
21
66
31
28
40
34
39
44
0
0
52
25
0
0
39
20
55
12
55
40
28
52
42
24
52
0
24
22
0
1
0
71
17
21
0
40
0
62
56
18
6
19
0
35
52
0
0
19
1
0
45
0
56
51
12
22
8
0
0
25
37
27
61
45
0
41
46
36
55
0
39
15
23
57
9
46
0
53
61
45
27
17
0
41
40
16
47
0
48
58
41
37
32
8
39
45
48
29
24
55
40
49
13
70
36
61
0
74
54
0
20
21
53
62
66
0
29
28
36
0
16
37
47
0
39
0
2
31
69
35
19
34
22
31
39
16
28
8
21
55
55
33
12
2
22
15
47
22
68
0
8
73
0
52
39
46
22
54
72
29
0
0
62
31
25
25
67
39
46
20
39
46
22
39
0
53
48
50
40
0
24
0
51
2
2
61
58
84
34
0
62
1
68
0
24
37
39
18
17
67
63
52
0
1
48
43
48
26
35
0
38
25
46
50
0
44
76
0
61
0
67
66
0
69
0
0
78
42
43
0
0
28
71
0
0
19
61
13
22
21
10
35
11
0
22
19
27
58
0
34
0
37
79
23
0
37
0
12
1
31
62
85
59
49
33
20
50
47
41
44
4
45
62
72
28
42
21
24
55
17
0
0
21
41
38
34
67
57
60
28
0
37
38
68
57
26
43
42
72
50
42
47
58
49
52
23
48
0
8
21
21
56
55
17
55
40
34
43
0
22
56
51
29
12
0
28
0
71
57
0
4
32
22
17
71
23
31
18
70
64
38
20
42
0
35
35
26
1
66
36
3
22
77
43
45
46
41
33
5
28
1
3
50
38
40
7
39
59
63
48
0
45
56
23
50
26
29
56
60
56
78
20
21
22
41
0
11
13
50
21
38
20
51
23
51
59
48
22
62
57
1
19
51
46
50
54
1
48
0
38
47
23
25
19
60
0
72
41
56
11
17
18
59
23
25
0
59
57
43
0
80
2
0
35
41
7
40
65
42
0
0
23
31
22
13
35
46
48
43
13
53
37
22
62
18
0
30
70
45
23
0
72
81
14
0
51
49
54
59
0
28
58
0
0
39
53
50
15
0
44
50
0
39
41
69
0
32
16
26
34
37
47
69
44
50
55
67
1
0
69
54
27
55
44
0
0
53
51
66
17
49
2
61
0
46
61
48
48
31
49
29
65
0
44
0
46
0
0
65
32
72
29
12
45
44
48
26
0
0
10
9
10
0
59
25
65
45
57
45
59
34
24
39
47
48
37
16
52
40
2
43
29
0
0
51
51
8
43
63
82
39
73
42
25
18
27
66
62
22
29
37
46
38
49
65
41
0
57
0
0
31
0
47
23
46
54
45
68
25
31
63
5
1
21
53
22
47
16
22
69
80
50
59
0
56
47
20
45
21
0
39
51
43
28
73
46
10
0
34
2
0
0
23
63
51
4
24
39
43
6
0
26
90
16
0
29
47
65
61
59
9
0
11
49
11
39
49
42
45
24
39
36
60
64
20
53
56
15
1
51
32
0
36
19
27
0
33
46
15
74
55
63
0
48
0
27
23
15
33
69
41
19
31
35
24
10
1
0
58
11
2
46
6
44
13
28
56
48
30
22
0
54
54
65
0
22
45
56
47
44
7
32
5
39
19
33
23
21
66
10
21
20
29
66
58
31
46
65
0
44
32
0
40
42
0
15
30
53
42
13
15
5
43
19
56
23
31
21
39
18
0
17
51
0
39
10
68
18
51
42
67
53
52
56
24
36
70
38
41
13
14
33
0
29
35
43
37
1
0
20
59
5
40
65
20
61
37
29
2
0
46
3
44
0
66
49
0
51
44
25
0
19
67
0
35
62
20
21
0
3
39
43
54
46
32
65
34
41
20
21
17
44
0
0
69
54
19
0
18
22
57
55
24
36
12
62
48
8
2
0
12
69
68
61
20
80
44
0
23
15
0
63
49
47
0
0
20
49
47
44
19
0
0
11
18
46
20
41
35
52
47
36
29
59
23
46
23
0
76
19
19
0
0
29
58
0
0
74
71
0
47
34
30
59
0
17
12
39
29
42
42
0
60
38
38
24
0
41
39
69
60
13
42
57
27
24
48
59
1
24
8
29
38
0
0
36
81
65
20
40
0
34
42
19
13
54
61
0
51
14
50
50
38
62
37
53
15
43
22
0
22
36
23
41
41
42
53
39
70
61
15
31
35
0
67
74
23
79
60
12
65
28
37
56
18
28
42
23
9
47
62
21
27
11
8
60
0
20
1
1
23
67
55
42
37
44
1
0
38
3
20
3
64
66
0
60
45
11
2
37
15
26
76
38
18
54
6
47
42
60
56
29
67
0
55
59
36
21
27
50
48
11
0
75
57
47
32
24
39
9
10
39
63
2
40
32
17
65
18
43
50
2
0
2
43
0
34
37
51
54
29
30
44
22
20
69
16
19
19
74
36
51
41
30
18
20
46
51
25
15
37
24
43
40
0
27
16
61
34
71
2
53
55
28
0
8
62
70
1
66
50
65
45
28
11
41
52
31
65
40
30
21
55
64
28
50
61
42
37
38
60
2
16
10
49
66
51
39
32
0
26
48
0
40
52
0
11
33
26
70
53
16
50
53
52
81
46
13
59
29
49
56
36
78
31
72
0
76
62
56
27
57
46
25
0
43
0
37
40
43
12
66
63
58
41
38
65
78
0
47
54
37
41
55
0
25
43
50
57
0
58
24
39
60
0
17
35
12
0
0
34
44
73
50
37
22
0
0
25
19
43
37
76
0
1
67
52
57
20
2
18
58
53
38
34
16
44
66
9
21
48
44
0
0
0
44
69
69
1
0
0
52
19
41
63
2
11
38
0
2
0
49
37
46
0
6
41
0
48
21
1
66
49
11
22
46
2
48
54
25
0
49
51
33
15
42
20
74
20
42
31
20
61
53
0
12
50
20
53
55
22
48
56
0
23
43
18
67
61
46
51
26
58
43
34
18
37
24
61
64
83
59
18
20
0
44
30
74
0
46
0
26
1
69
41
58
0
9
68
58
48
26
1
53
37
0
1
38
54
50
0
59
0
70
0
9
57
54
52
26
30
12
48
63
61
59
0
22
12
17
39
70
44
64
46
55
52
9
17
42
72
0
63
7
16
46
0
0
6
21
2
66
35
33
18
30
80
41
13
24
0
65
0
23
53
32
9
22
2
64
32
0
0
54
19
16
0
77
22
83
22
44
24
79
0
67
28
46
13
62
19
24
0
0
44
24
62
6
22
60
20
0
38
71
49
24
57
29
24
43
61
20
32
0
0
20
17
35
24
12
0
38
0
0
29
65
0
33
63
19
55
15
50
79
23
20
47
29
34
46
42
32
15
45
31
0
21
15
23
34
28
31
0
22
24
28
40
0
38
16
28
40
19
40
60
25
20
46
27
0
12
11
15
67
28
41
22
41
58
58
45
0
50
49
1
21
28
8
42
33
27
30
16
35
46
30
56
63
16
55
42
22
50
39
0
38
0
11
43
53
13
61
38
13
26
0
42
0
19
40
23
23
52
12
1
20
59
10
36
0
44
40
24
34
52
59
71
42
16
26
55
56
26
29
57
0
68
48
0
0
39
36
0
70
68
28
76
51
58
55
4
11
0
53
20
0
49
0
1
33
24
64
26
29
72
21
0
43
19
25
65
34
8
49
0
33
36
1
46
70
55
21
9
31
0
75
64
16
0
30
42
39
28
29
22
59
40
31
56
41
25
0
1
48
26
50
10
24
37
37
34
24
32
47
26
0
56
64
57
24
48
58
67
75
39
45
49
36
38
59
31
23
35
59
57
19
40
21
60
1
24
47
38
20
17
24
22
81
22
51
58
75
37
21
64
0
65
36
7
32
0
0
61
41
20
0
28
50
47
40
60
12
0
76
61
18
0
47
61
37
38
13
43
47
54
71
1
49
39
0
0
46
43
47
49
0
21
47
29
0
0
34
16
51
33
42
31
24
0
0
63
45
0
21
23
35
41
59
39
24
38
29
62
22
56
21
79
52
44
27
41
61
40
1
20
44
29
58
34
34
11
0
21
9
51
0
20
9
54
0
39
63
25
45
0
65
56
35
43
39
14
34
38
73
74
58
61
43
0
29
0
56
48
0
3
38
23
24
74
30
0
0
66
57
11
51
0
0
57
55
58
61
69
24
39
54
58
0
40
24
20
23
21
75
37
21
33
41
2
18
38
51
13
36
0
8
11
41
43
0
43
0
10
22
62
15
43
48
28
55
57
19
53
42
45
15
0
73
34
23
22
29
77
54
51
40
0
24
24
16
49
60
9
5
39
35
0
18
0
0
24
0
34
30
31
39
0
25
0
40
44
0
56
46
36
21
47
23
21
29
2
0
13
0
30
42
19
11
10
75
48
65
57
44
49
21
33
0
12
0
48
33
10
43
57
48
62
0
40
19
74
28
38
0
15
46
50
0
0
67
49
60
31
14
15
48
44
44
62
17
67
42
56
37
34
0
26
6
19
18
36
63
37
43
0
0
41
56
0
26
61
60
17
22
39
15
51
30
42
62
0
1
0
76
0
29
40
59
35
73
46
13
17
37
9
10
21
57
36
0
0
65
57
57
47
61
52
5
39
42
39
43
35
31
23
58
21
69
0
36
44
46
69
57
37
16
72
28
0
57
19
0
44
42
18
29
46
47
19
4
24
40
65
39
28
10
30
44
4
44
0
0
0
53
25
16
0
37
46
25
13
0
33
53
50
0
68
44
1
28
57
6
74
40
78
5
23
58
46
24
62
39
45
51
49
24
58
44
26
26
32
31
55
1
49
41
38
65
2
39
33
45
0
32
35
18
0
30
47
82
72
25
29
32
48
38
53
64
50
22
1
32
0
45
73
54
50
0
21
11
28
12
44
81
29
56
25
31
40
60
40
30
28
18
27
37
46
34
23
34
68
36
56
21
41
42
78
45
70
2
37
30
63
0
0
20
25
77
75
39
74
57
42
64
56
60
47
43
37
2
69
54
41
58
0
17
44
36
44
32
46
55
12
84
69
0
22
35
17
0
0
50
82
27
42
0
48
23
25
57
46
28
34
64
45
22
0
42
55
20
0
32
9
60
38
44
39
39
15
35
19
0
48
48
45
26
77
0
0
37
29
62
76
42
48
21
28
34
5
0
21
0
23
18
49
45
55
24
60
46
43
68
50
44
11
12
31
0
61
42
0
55
33
36
0
44
25
41
48
8
37
60
98
36
9
31
58
44
32
24
66
57
62
4
5
44
71
66
20
12
39
41
22
0
0
24
49
0
2
20
66
1
30
38
21
33
7
5
36
0
45
44
0
0
34
9
21
30
58
67
59
66
44
0
16
29
0
18
50
2
56
27
57
38
39
39
49
28
28
15
24
35
78
61
23
26
55
57
43
57
0
57
54
26
32
38
29
0
44
46
32
48
21
42
2
44
19
1
0
0
23
44
29
48
25
63
29
0
29
43
28
24
61
49
16
47
43
61
56
72
46
44
0
46
48
0
52
37
63
56
50
40
34
58
0
62
0
0
70
51
32
36
44
1
0
25
69
0
32
49
28
69
12
29
43
63
8
26
36
1
29
33
24
26
2
17
27
21
43
0
22
20
63
3
47
21
0
24
0
0
26
37
75
10
52
48
51
21
34
18
49
18
24
0
58
0
34
43
22
59
23
55
67
32
59
54
65
20
0
57
77
59
0
43
61
65
1
0
0
0
29
46
0
38
65
64
37
24
38
9
42
0
10
34
34
10
46
45
41
40
40
45
34
6
52
26
33
19
48
48
5
67
0
33
53
57
15
77
30
36
44
27
44
37
44
62
37
54
62
27
49
71
52
26
49
48
25
21
20
34
36
25
7
21
45
20
11
35
74
0
17
0
43
45
23
51
24
51
49
20
21
37
0
0
1
26
47
59
0
62
40
75
75
42
44
28
20
0
62
27
31
0
71
66
41
57
26
20
7
17
0
0
3
21
0
17
22
20
10
58
47
17
53
34
48
0
25
67
52
27
0
20
70
58
42
41
43
45
40
0
29
70
0
40
10
44
39
76
10
0
45
46
38
1
0
51
16
52
41
0
48
74
21
59
35
1
61
22
30
23
57
20
18
54
25
41
46
0
69
55
0
38
80
37
35
46
45
50
59
0
29
53
11
42
45
66
13
56
23
26
20
45
18
38
35
71
39
0
52
36
27
44
2
47
0
59
20
36
0
0
48
2
44
47
63
50
17
74
75
72
18
22
41
56
30
21
31
25
64
38
67
0
0
24
24
2
54
30
4
17
11
22
22
37
0
28
76
23
53
58
57
49
25
37
0
11
49
2
0
43
21
1
48
60
39
26
64
0
41
0
63
16
67
43
21
50
36
32
0
98
36
41
33
45
31
37
0
29
19
0
40
26
21
38
67
31
0
72
55
44
26
29
27
19
0
32
61
26
0
40
23
0
21
27
59
61
51
57
45
42
59
28
58
37
65
11
0
65
62
46
59
28
24
49
24
20
41
30
81
0
0
51
75
26
20
27
22
58
63
48
48
11
47
42
70
53
34
23
0
41
14
43
76
0
60
0
0
2
38
35
42
24
24
0
64
63
0
89
45
71
50
32
23
83
55
24
0
13
42
47
19
25
0
41
34
49
11
25
46
12
30
50
30
27
16
0
41
41
0
54
55
51
46
52
50
70
40
0
22
46
68
47
55
0
0
45
39
0
25
53
51
36
54
0
52
33
40
55
0
25
40
45
57
67
64
16
27
47
67
19
63
37
45
0
0
82
49
56
61
27
16
20
33
34
38
55
74
49
7
44
25
42
54
0
54
51
1
38
49
21
0
55
0
0
0
53
63
25
0
14
42
75
17
27
51
22
0
1
19
54
17
4
50
0
31
1
0
30
0
34
18
56
42
73
43
36
15
0
32
6
20
29
0
17
59
1
8
24
29
51
0
0
0
85
52
45
16
0
30
0
39
63
39
52
0
59
54
0
21
0
1
29
79
42
25
24
51
33
18
21
55
1
22
43
59
0
16
54
57
28
36
20
22
43
16
0
8
34
55
21
59
0
17
0
43
65
27
16
35
45
46
48
54
41
26
46
0
0
53
23
62
0
51
31
52
23
33
38
37
19
27
65
2
25
1
35
13
26
18
35
52
40
7
23
0
30
62
57
0
24
36
48
74
0
66
0
18
66
29
47
13
48
23
79
48
0
46
39
41
0
0
1
39
27
47
65
21
14
22
22
41
30
25
0
44
56
24
48
35
0
37
0
73
41
65
64
1
25
0
0
0
55
59
32
61
58
23
62
0
42
18
1
46
48
58
58
62
43
29
0
62
0
50
15
2
18
57
35
39
43
2
23
37
15
77
25
0
54
53
26
44
21
48
78
14
53
52
44
37
0
55
46
46
69
38
1
0
58
24
18
18
54
31
18
26
72
0
42
82
23
42
21
0
39
0
52
0
27
16
40
55
61
57
11
0
27
47
37
3
65
0
29
28
1
80
70
42
47
36
0
38
8
0
0
45
0
22
1
55
52
18
50
41
34
30
28
1
39
68
39
70
59
6
24
0
57
45
23
27
22
78
51
32
29
52
18
18
0
16
0
69
58
57
0
33
22
0
31
16
65
2
27
22
2
0
65
1
54
38
45
21
54
19
25
55
67
54
52
62
51
48
78
45
2
35
20
54
21
34
32
42
61
18
24
23
12
34
49
64
36
41
1
22
63
43
54
16
63
43
74
4
21
28
44
17
49
26
76
71
35
20
56
0
33
66
5
0
26
56
25
25
23
23
0
57
16
48
71
22
0
13
24
62
54
38
58
41
0
7
0
47
27
0
3
49
47
42
39
35
61
0
18
0
64
7
49
0
38
39
37
0
20
45
24
29
20
40
44
55
19
50
55
22
54
11
23
42
38
0
0
33
54
42
54
30
0
88
29
48
69
48
29
27
0
0
18
0
53
30
18
27
64
23
57
1
56
0
41
71
39
7
51
41
8
54
40
32
25
34
0
37
58
48
47
39
54
17
43
0
66
53
26
47
0
3
56
68
57
47
39
0
0
18
68
42
8
19
20
62
0
36
39
32
57
52
26
43
33
0
41
25
38
36
53
0
62
15
0
23
65
60
59
76
0
49
44
20
64
62
23
60
46
0
23
0
46
20
0
61
38
44
5
0
68
0
45
38
21
11
26
0
3
56
3
0
16
0
22
58
51
0
15
40
35
38
36
18
44
51
64
0
75
3
0
65
26
42
48
38
35
38
28
0
31
0
74
0
10
49
12
28
12
54
42
50
50
0
18
67
43
68
74
53
42
33
34
0
48
70
50
20
10
60
0
10
64
46
54
0
23
70
20
62
14
43
29
35
0
57
35
50
17
35
56
40
39
41
14
10
0
42
57
24
25
18
27
57
62
31
70
38
71
19
67
1
24
30
34
49
49
0
50
20
55
38
0
56
72
32
39
39
20
51
28
59
18
31
51
0
56
40
31
43
11
39
32
0
46
0
22
43
25
3
27
60
52
21
37
27
10
26
1
40
16
58
0
12
49
58
11
36
78
40
42
79
40
45
25
21
61
47
57
68
0
14
0
66
0
42
24
0
52
0
8
65
18
29
73
60
56
66
13
19
60
54
1
26
54
39
39
25
24
43
26
19
11
1
0
22
48
50
48
0
58
0
29
38
19
65
54
0
43
40
39
17
32
22
0
36
27
57
48
42
86
59
47
34
67
16
2
26
28
22
65
44
65
64
81
37
46
47
22
47
22
1
44
21
47
31
0
2
17
23
24
0
66
84
10
45
20
44
0
70
0
19
2
0
26
6
56
25
31
53
51
32
0
0
44
0
13
59
17
3
75
3
33
0
40
29
44
51
41
41
33
13
0
12
33
26
59
26
0
54
20
29
19
28
3
78
0
0
41
39
40
35
17
69
53
56
43
11
45
65
22
56
75
52
37
0
43
41
58
66
0
0
34
80
1
69
27
0
0
13
28
45
46
24
24
0
1
58
0
51
44
0
0
19
22
20
18
22
56
53
0
0
0
50
24
30
64
0
16
41
47
0
5
38
10
18
18
63
28
0
58
55
0
62
1
27
31
63
53
24
38
32
0
49
20
44
44
48
0
14
56
0
64
27
19
73
0
0
38
42
0
0
28
60
5
31
0
22
20
37
60
43
0
31
20
23
7
13
0
58
0
28
61
43
64
29
35
39
81
35
21
41
25
49
0
0
19
55
40
43
20
57
74
46
60
70
71
42
29
25
16
18
32
21
22
1
70
66
23
31
24
52
52
27
23
0
40
0
35
54
57
24
21
36
32
47
31
18
65
43
42
0
26
10
35
58
50
16
18
23
23
57
0
63
0
0
0
12
0
13
28
14
0
61
31
50
66
57
60
28
58
22
20
24
28
19
80
36
22
0
0
0
20
0
0
11
17
1
28
84
63
22
76
1
41
14
9
49
70
19
33
59
37
44
40
44
44
21
29
21
22
24
21
29
37
46
56
47
26
26
33
16
27
49
34
22
51
7
24
49
40
47
38
62
47
49
17
13
29
49
2
54
53
49
48
0
73
9
23
58
75
61
31
43
68
39
57
29
61
1
0
38
66
29
43
20
50
0
63
42
62
38
24
7
0
47
65
30
24
0
0
30
0
0
58
40
58
30
58
31
0
44
69
39
14
57
12
36
63
15
73
52
21
11
50
22
52
46
70
61
70
38
29
56
45
63
12
3
47
0
36
50
7
78
48
63
50
40
61
0
40
58
19
54
36
0
0
63
46
35
40
0
30
49
30
37
25
53
30
80
53
26
73
17
32
69
36
6
0
0
22
11
34
26
28
29
41
15
5
48
0
49
21
41
36
34
44
26
24
0
39
16
7
42
49
48
51
19
21
57
40
44
47
48
0
0
22
51
51
80
77
16
67
36
38
0
1
27
53
67
54
1
0
50
0
56
45
27
45
1
20
51
34
41
11
84
59
28
43
40
0
15
0
44
33
52
50
19
37
33
11
41
65
70
22
0
0
68
52
17
45
20
0
39
39
28
51
0
75
40
1
0
33
67
1
0
83
56
46
1
69
63
75
36
36
0
17
77
35
28
45
40
36
29
36
57
30
29
25
17
30
0
39
18
1
37
48
14
45
44
71
13
26
58
38
23
57
19
13
63
46
0
21
43
31
41
0
31
2
0
60
0
5
12
0
38
55
21
17
62
0
50
29
11
58
19
54
18
23
0
0
23
6
23
13
35
21
50
52
57
22
43
59
19
28
70
17
50
0
56
18
57
19
56
41
12
0
0
0
0
85
38
36
10
22
39
40
0
11
1
66
59
50
52
46
40
9
34
1
23
14
11
44
4
55
51
28
57
0
46
0
57
46
9
43
35
12
50
12
27
46
20
34
36
0
47
29
47
53
50
23
11
1
59
2
3
0
0
26
30
61
29
1
29
51
33
0
44
47
23
6
41
22
60
13
1
27
43
0
0
43
45
81
0
25
25
42
28
57
0
20
0
63
0
65
50
45
49
0
53
45
63
3
31
53
0
38
0
34
0
43
0
25
58
49
83
44
49
41
46
0
23
0
51
56
22
59
20
44
68
70
39
57
33
31
29
30
0
61
27
52
21
0
40
52
0
3
22
27
33
2
1
48
34
59
22
12
55
30
0
22
80
19
0
61
23
0
54
0
1
34
47
35
44
57
21
23
41
60
63
20
2
26
11
16
22
31
26
23
31
0
0
59
70
55
40
26
31
24
0
39
26
47
55
0
28
11
44
30
5
13
20
25
0
0
26
61
27
32
71
36
37
59
41
56
53
20
41
24
22
36
0
0
51
18
12
72
38
18
49
